0.	0.999997	0.003846	0.000026
0.0036207588455821125	0.99999	0.005166	0.000098
0.007241517691164225	0.999977	0.00782	0.000209
0.010862276536746337	0.999959	0.010503	0.000357
0.01448303538232845	0.999935	0.013215	0.00054
0.01810379422791056	0.999906	0.015956	0.000757
0.021724553073492674	0.999871	0.018728	0.001007
0.025345311919074787	0.999831	0.021531	0.001288
0.0289660707646569	0.999785	0.024364	0.0016
0.03258682961023901	0.999733	0.027229	0.001943
0.03620758845582112	0.999676	0.030125	0.002315
0.039828347301403236	0.999613	0.033054	0.002716
0.04344910614698535	0.999544	0.036016	0.003147
0.047069864992567455	0.999469	0.039011	0.003606
0.050690623838149575	0.999388	0.04204	0.004094
0.05431138268373168	0.999301	0.045104	0.004609
0.0579321415293138	0.999207	0.048202	0.005153
0.061552900374895914	0.999108	0.051336	0.005724
0.06517365922047802	0.999002	0.054506	0.006322
0.06879441806606013	0.99889	0.057712	0.006947
0.07241517691164225	0.998771	0.060955	0.0076
0.07603593575722437	0.998646	0.064237	0.00828
0.07965669460280647	0.998514	0.067556	0.008986
0.08327745344838858	0.998376	0.070915	0.009719
0.0868982122939707	0.99823	0.074313	0.010479
0.09051897113955282	0.998078	0.077751	0.011266
0.09413972998513491	0.997919	0.08123	0.012079
0.09776048883071703	0.997754	0.084751	0.012919
0.10138124767629915	0.99758	0.088313	0.013785
0.10500200652188126	0.9974	0.091919	0.014678
0.10862276536746336	0.997213	0.095568	0.015597
0.11224352421304548	0.997018	0.099262	0.016542
0.1158642830586276	0.996816	0.103	0.017514
0.11948504190420971	0.996606	0.106784	0.018513
0.12310580074979183	0.996389	0.110615	0.019538
0.12672655959537393	0.996164	0.114493	0.020589
0.13034731844095604	0.995931	0.11842	0.021667
0.13396807728653815	0.99569	0.122395	0.022772
0.13758883613212025	0.995441	0.12642	0.023904
0.14120959497770239	0.995184	0.130496	0.025062
0.1448303538232845	0.994919	0.134623	0.026246
0.1484511126688666	0.994646	0.138802	0.027458
0.15207187151444873	0.994364	0.143035	0.028697
0.1556926303600308	0.994074	0.147322	0.029962
0.15931338920561294	0.993775	0.151665	0.031255
0.16293414805119505	0.993467	0.156063	0.032575
0.16655490689677716	0.99315	0.160519	0.033922
0.1701756657423593	0.992825	0.165033	0.035297
0.1737964245879414	0.99249	0.169607	0.036699
0.1774171834335235	0.992146	0.174241	0.038129
0.18103794227910563	0.991793	0.178936	0.039586
0.1846587011246877	0.991431	0.183694	0.041072
0.18827945997026982	0.991058	0.188515	0.042585
0.19190021881585195	0.990677	0.193402	0.044127
0.19552097766143406	0.990285	0.198355	0.045697
0.19914173650701616	0.989883	0.203375	0.047295
0.2027624953525983	0.989471	0.208464	0.048922
0.2063832541981804	0.989049	0.213623	0.050578
0.2100040130437625	0.988617	0.218853	0.052263
0.21362477188934462	0.988174	0.224156	0.053977
0.21724553073492672	0.98772	0.229533	0.05572
0.22086628958050883	0.987256	0.234986	0.057493
0.22448704842609096	0.98678	0.240516	0.059295
0.22810780727167307	0.986294	0.246124	0.061128
0.2317285661172552	0.985796	0.251813	0.06299
0.2353493249628373	0.985286	0.257583	0.064883
0.23897008380841941	0.984765	0.263436	0.066807
0.24259084265400155	0.984233	0.269375	0.068761
0.24621160149958365	0.983688	0.275401	0.070746
0.24983236034516576	0.983131	0.281515	0.072763
0.25345311919074787	0.982562	0.287719	0.074811
0.25707387803633	0.98198	0.294016	0.07689
0.2606946368819121	0.981386	0.300407	0.079002
0.2643153957274942	0.980779	0.306894	0.081146
0.2679361545730763	0.980158	0.31348	0.083323
0.2715569134186584	0.979525	0.320166	0.085532
0.2751776722642405	0.978878	0.326954	0.087775
0.27879843110982266	0.978217	0.333847	0.090051
0.28241918995540477	0.977542	0.340847	0.09236
0.2860399488009869	0.976853	0.347957	0.094704
0.289660707646569	0.97615	0.355178	0.097082
0.2932814664921511	0.975433	0.362514	0.099495
0.2969022253377332	0.9747	0.369966	0.101943
0.30052298418331536	0.973953	0.377538	0.104426
0.30414374302889746	0.97319	0.385233	0.106945
0.30776450187447957	0.972412	0.393052	0.1095
