0.001 0.9999999662268765 4.718970347247347e-7
0.002 0.9999997791235855 2.876845924833746e-6
0.003 0.9999993524386989 7.988177104865931e-6
0.004 0.9999986706533038 1.56943377989505e-5
0.005 0.9999977310077451 2.5857306224441075e-5
0.006 0.9999965313975518 3.838473124571764e-5
0.007 0.9999950697906836 5.3208187329445165e-5
0.008 0.9999933441559358 7.027404454381315e-5
0.009000000000000001 0.999991352448966 8.953877807428928e-5
0.01 0.9999890926088023 0.00011096621632904045
0.011 0.9999865625566027 0.00013452578296382385
0.012 0.9999837601952771 0.00016019130356292416
0.013000000000000001 0.9999806834091354 0.00018794015854555905
0.014 0.9999773300637228 0.00021775265979084453
0.015 0.9999736980055682 0.0002496115787868923
0.016 0.9999697850620393 0.00028350178081419273
0.017 0.9999655890411306 0.000319409935849706
0.018000000000000002 0.9999611077312982 0.00035732428610560563
0.019 0.9999563389012198 0.00039723445648452314
0.02 0.999951280299621 0.0004391312979515775
0.021 0.999945929655054 0.0004830067568196675
0.022 0.9999402846756849 0.0005288537644599153
0.023 0.9999343430491344 0.0005766661433802644
0.024 0.9999281024422234 0.0006264385268309014
0.025 0.9999215605007182 0.0006781662893515981
0.026000000000000002 0.9999147148491933 0.0007318454862765167
0.027 0.9999075630907607 0.0007874728010145149
0.028 0.9999001028068493 0.0008450454986591125
0.029 0.9998923315569862 0.0009045613849943399
0.03 0.9998842468785276 0.0009660187702021328
0.031 0.9998758462865092 0.0010294164363778904
0.032 0.9998671272733217 0.0010947536087121375
0.033 0.9998580873085265 0.0011620299294483696
0.034 0.999848723838579 0.0012312454345600704
0.035 0.9998390342866074 0.0013024005326164394
0.036000000000000004 0.9998290160521397 0.0013754959857075271
0.037 0.9998186665108638 0.0014505328920955756
0.038 0.9998079830143959 0.001527512670394415
0.039 0.9997969628899953 0.0016064370452406123
0.04 0.9997856034402917 0.0016873080341516342
0.041 0.9997739019430684 0.001770127935426494
0.042 0.9997618556509229 0.0018548993172372884
0.043000000000000003 0.9997494617910535 0.001941625007367581
0.044 0.9997367175649842 0.0020303080838850623
0.045 0.999723620148258 0.002120951866559659
0.046 0.9997101666901621 0.002213559908998313
0.047 0.999696354313458 0.002308135991290562
0.048 0.9996821801140889 0.0024046841132289876
0.049 0.9996676411608535 0.0025032084880954346
0.05 0.9996527344951451 0.002603713536818714
0.051000000000000004 0.9996374571306693 0.002706203882541507
0.052000000000000005 0.9996218060530989 0.0028106843457240314
0.053 0.9996057782197637 0.002917159939492369
0.054 0.9995893705593834 0.003025635865295032
0.055 0.9995725799717285 0.003136117508945685
0.056 0.9995554033272847 0.0032486104369212417
0.057 0.9995378374669697 0.003363120392868697
0.058 0.9995198792017586 0.003479653294469041
0.059000000000000004 0.9995015253124048 0.0035982152303915067
0.06 0.999482772549048 0.0037188124576248167
0.061 0.9994636176309007 0.0038414513988858047
0.062 0.9994440572459306 0.003966138640157416
0.063 0.9994240880504711 0.0040928809285705045
0.064 0.9994037066688826 0.004221685170341173
0.065 0.9993829096931885 0.004352558428888462
0.066 0.9993616936827435 0.00448550792303567
0.067 0.999340055163824 0.004620541025463195
0.068 0.9993179906292743 0.004757665261206935
0.069 0.9992954965381401 0.004896888306272729
0.07 0.9992725693152694 0.005038217986404641
0.07100000000000001 0.9992492053509278 0.00518166227594365
0.07200000000000001 0.9992254010004369 0.005327229296745171
0.073 0.9992011525837253 0.005474927317303565
0.074 0.9991764563849673 0.0056247647518406
0.075 0.9991513086521682 0.005776750159555341
0.076 0.9991257055967501 0.0059308922439365
0.077 0.999099643393095 0.006087199852218491
0.078 0.9990731181782155 0.006245681974716629
0.079 0.9990461260512061 0.006406347744547949
0.08 0.9990186630729255 0.006569206437066957
0.081 0.9989907252654576 0.006734267469693697
0.082 0.998962308611727 0.006901540401563811
0.083 0.9989334090550418 0.007071034933359505
0.084 0.9989040224985832 0.007242760907226372
0.085 0.9988741448049988 0.007416728306612784
0.08600000000000001 0.9988437717959268 0.007592947256255427
0.08700000000000001 0.9988128992515035 0.0077714280222328826
0.088 0.9987815229098479 0.007952181012095086
0.089 0.9987496384666319 0.008135216774898296
0.09 0.9987172415745674 0.00832054600142302
0.091 0.9986843278428624 0.008508179524435291
0.092 0.9986508928367424 0.008698128318917168
0.093 0.9986169320769848 0.008890403502304788
0.094 0.9985824410392762 0.00908501633501819
0.095 0.9985474151537843 0.0092819782207022
0.096 0.9985118498045626 0.009481300706747244
0.097 0.9984757403290692 0.009682995484683871
0.098 0.9984390820175122 0.009887074390833169
0.099 0.9984018701123842 0.010093549406724982
0.1 0.9983640998078444 0.01030243265976964
0.101 0.9983257662491716 0.010513736423830843
0.10200000000000001 0.9982868645321392 0.010727473119955495
0.10300000000000001 0.998247389702467 0.010943655317004076
0.10400000000000001 0.9982073367551946 0.011162295732424811
0.105 0.9981667006340895 0.011383407233000483
0.106 0.9981254762309977 0.011607002835686539
0.107 0.9980836583852702 0.011833095708370843
0.108 0.9980412418830729 0.012061699170832553
0.109 0.9979982214568102 0.012292826695542882
0.11 0.9979545917843862 0.012526491908708838
0.111 0.997910347488617 0.012762708591143177
0.112 0.9978654831365306 0.01300149067929875
0.113 0.9978199932386986 0.013242852266272
0.114 0.9977738722485207 0.013486807602903472
0.115 0.9977271145615646 0.01373337109881388
0.116 0.9976797145148163 0.013982557323567154
0.117 0.9976316663860026 0.0142343810077676
0.11800000000000001 0.9975829643928111 0.01448885704433568
0.11900000000000001 0.9975336026922105 0.01474600048960024
0.12 0.9974835753796427 0.015005826564624573
0.121 0.9974328764883053 0.015268350656439807
0.122 0.9973814999883444 0.015533588319395629
0.123 0.9973294397861171 0.01580155527638947
0.124 0.997276689723354 0.016072267420320425
0.125 0.9972232435763944 0.016345740815433753
0.126 0.9971690950552854 0.016621991698902158
0.127 0.9971142378030611 0.01690103648200479
0.128 0.9970586653948463 0.01718289175175378
0.129 0.9970023713370326 0.017467574272346655
0.13 0.9969453490663889 0.01775510098681963
0.131 0.9968875919491492 0.018045489018606656
